"Yellow Media Inc", "Canada, Ontario, Toronto", "2006"
"Yenting nv", "Belgium, Antwerp", "2007"
"YesBookit", "Newcastle, NSW, Australia", "2013"
"Yeshiva University", "Bronx, New York, United States, 10461", "2011"
"Yesmail", "United States, MA, Andover", "2001"
"Ymogen", "United Kingdom, London", "2008"
"Ymogen Limited", "United Kingdom, London", "2006"
"Ymogen Ltd", "United Kingdom, London", "2008"
"Ymogen Ltd.", "United Kingdom, London", "2008"
"Yoh", "United States, California, San Francisco Bay Area - Mid Peninsula", "2010"
"Yoh Company", "United States, OH, Dayton", "2005"
"Yoh IT", "United States, South Carolina, Greenville", "2003"
"Yoh IT and Engineering", "United States, CA, Belmont", "2010"
"Yoh IT and Engineering (Staffing firm)", "United States, CA, Belmont", "2010"
"Yoh Services", "Belmont, CA", "2011"
"Yoh Services (Staffing firm)", "USA, CA, San Mateo", "2011"
"Yokel, Inc.", "United States, MA, Waltham", "2005"
"YouCheckCredit.com", "92660, CA, Newport Beach", "2010"
"Young Americans for Liberty", "United States, Virginia, Arlington", "2010"
"YourAmigo", "Australia, South Australia, Adelaide", "2008"
"YourAmigo Ltd", "Australia, SA, Adelaide - South Australia", "2011"
"YourSolutions.net, LLC", "United States, UT, Sandy  (Near Salt Lake)", "2011"
"YourSolutions.net, LLC - MLM Software Company", "United States, Utah, Moab", "2007"
"ZSI - CENTRE FOR SOCIAL INNOVATION", "Austria, Vienna", "2007"
"ZW Technology", "Austria, Wien, Wien", "2001"
"ZYNET Limited", "Exeter, Devon, UK", "2013"
"Zap Group", "Ramat Gam, Israel", "2013"
"Zappos", "United States, CA, San Francisco", "2003"
"Zappos Family of Companies", "United States, NV, Las Vegas", "2011"
"Zappos IP inc.", "Las Vegas, NV, USA", "2012"
"Zappos.com", "United States, KY, Shepherdsville", "2010"
"Zappos.com, Inc.", "United States, Nevada, Las Vegas", "2004"
"Zaunz Publishing GmbH", "Germany, Bavaria, Eichenau", "2005"
"Zednax", "United Kingdom, Manchester", "2009"
"Zenaide Technologies", "United States, CA, San Jose,", "2010"
"Zenex PArtners", "United States, CA, Novato", "2006"
"Zentyal", "Zaragoza, Spain", "2013"
"Zeuscoder inc.", "India, maharashtra, Nashik", "2007"
"Zimu Inc.", "United States, NY, New York", "2007"
"Zion Partners", "United States, CA, Los Angeles", "2003"
"ZipRecruiter", "Los Angeles, CA", "2013"
"ZipSearch", "United States, CA, San Diego", "2007"
"ZipSearch!", "United States, CA, San Diego", "2007"
"Zmanda", "United States, CA, Sunnyvale", "2009"
"ZoeCity", "United States, WA, Seattle", "2007"
"Zone-Office", "Canada, Quebec, Montreal", "2006"
"Zoopla", "United Kingdom, London, London", "2011"
"Zoopla.co.uk", "United Kingdom, N Acton, London", "2008"
"Zoovy, Inc", "United States, CA, Carlsbad (north of San Diego)", "2010"
"Zucker, Goldberg & Ackerman", "United States, New Jersey, Mountainside", "2006"
"Zurka Interactive", "Washington, DC", "2012"
"Zweites deutsches Fernsehen", "Germany, Rheinland-Pfalz, Mainz", "2007"
"Zygox. Inc", "United States, California, San Jose", "2003"
"[confidential]", "United States, NY, Brooklyn", "2008"
"[ta!ent scout]", "Australia, Victoria, Melbourne", "2009"
"a 10-year-old publicly-traded "startup"", "United States, CA, Silicon Valley", "2009"
"aCerno Inc", "United States, CA, San Francisco", "2006"
"abacix", "Mexico, df, mexico city", "2010"
"abrs", "United Kingdom, London", "2009"
"abrs ltd", "United Kingdom, London", "2006"
"absolutearts.com", "United States, Ohio, Granville", "2006"
"adaps IT recruitment", "Australia, Melbourne, Victoria,", "2005"
"adaptive technologies ltd", "United Kingdom, east sussex, brighton", "2002"
"aerodeon", "United Kingdom, London", "2004"
"aesop.com", "United States, CA, Los Angeles", "2002"
"aibetsu", "Hungary", "2007"
"airG", "Canada, British Columbia, Vancouver", "2009"
"alldayPA", "United Kingdom, Manchester", "2004"
"amazon.com", "United States, WA, Seattle", "2005"
"artelight GmbH", "Germany, NRW, Buende", "2009"
"athenahealth", "United States, MA, Watertown", "2009"
"avity", "United States, ct,ny,nj, new haven-ct", "2007"
"backcountry.com", "United States, UT, Park City", "2007"
"bbNetwork Ltd", "Undefined", "2004"
"bbc", "United Kingdom, london", "2002"
"bbc.co.uk", "United Kingdom, England, London", "2005"
"beRecruited", "San Francisco, CA", "2011"
"bepress", "Berkeley, CA, USA", "2013"
"best-in-deals", "Hannover, Germany", "2012"
"bigsecurity.com", "United States, CO, Colorado Springs", "2005"
"bizjournals", "United States, NC, Charlotte", "2007"
"bizjournals.com", "United States, NC, Charlotte", "2007"
"bkwholesale", "United States, ca, sacramento", "2006"
"blackink", "South Africa, Cape Town", "2004"
"blank for screening", "United States, PA, Philadelphia", "2004"
"blekko", "United States, CA, Redwood Shores", "2009"
"blip.tv", "United States, NY, New York", "2006"
"brookbend outdoor furniture", "United States, ma, hopkinton", "2002"
"bushcards.com", "United States, ny, new york", "2003"
"c/o C&D Elite Ltd", "United Kingdom, Berkshire, Reading", "2005"
"cPanel", "United States, TX, Houston", "2013"
"careerfactorllc.com", "USQ, CT, New Haven County", "2003"
"cargotel", "United States, md, telecommute", "2004"
"chi", "Brazil, São Paulo, São Paulo", "2009"
"chileviagem", "chile, pucon, pucon", "2004"
"citysearch", "United States, CA, Los Angeles", "2004"
"ciudadnet", "chile, chile, chile", "2004"
"clackmas paper products", "United States, OR, clackmas", "2007"
"clickpatrol", "United States, TX, Dallas", "2002"
"client of Custom Search Group, Inc.", "United States, MA, Boston", "2008"
"cloud", "Thailand, Bangkok", "2011"
"cogmedia", "canada, quebec, montreal", "2005"
"confidential", "United States, NY, New York", "2009"
"contractor of Motorola", "China, BeiJing", "2007"
"contractor.com", "Canada, ON, Toronto", "2005"
"craigslist", "94122, CA, San Francisco", "2012"
"creative solutions services, llc", "United States, new york, port washington", "2008"
"curtaintech", "10018, NY, New York", "2008"
"deasil systems", "United States, ny, new york", "2004"
"delphi HR-Systems GmbH", "Germany, Hamburg", "2007"
"demoxi Inc", "United States, WA, Bellevue", "2007"
"dp connect", "United Kingdom, London", "2006"
"dress-for-less GmbH", "Germany, 65439 Flörsheim am Main", "2013"
"dxi corp", "greece, athens", "2004"
"e screening room", "United States, CA, San Rafael", "2006"
"e screening room (non-profit)", "United States, CA, San Francisco", "2005"
"e screening room . org", "United States, CA, San Rafael", "2006"
"e screening room .org", "United States, ca, San Rafael", "2006"
"e-Commerce company in Toronto", "Canada, Ontario, Toronto", "2006"
"e-Dialog", "United States, MA, Lexington", "2008"
"e-Dialog,Inc.", "United States, MA, Lexington", "2007"
"e-Man Solutions International", "United Kingdom, West London, London", "2008"
"e-Perception. Inc.", "United States, CA, Temecula", "2002"
"e-Primary", "United States, PA, Philadelphia", "2001"
"e-commerce client", "United Kingdom, (Central), London", "2006"
"e.Cross GmbH & Co. KG", "Germany, Hannover", "2005"
"e/t/s didactic media", "Germany, Bavaria, Munich", "2005"
"eBD Soft", "Spain, Catalunya, Barcelona", "2009"
"eBay", "United States, California, San Jose", "2011"
"eBay Inc", "United States, CA, San Jose", "2004"
"eBay Inc.", "United States, California, San Jose", "2008"
"eContact", "Belgium, Brussels", "2001"
"eGENTIC Systems GmbH", "Darmstadt, Germandy", "2012"
"eJournalPress", "United States, MD, Bethesda", "2013"
"eMarketTeam Holdings LLC", "Telecommute", "2012"
"eNamix Inc.", "United States, CA, Aliso Viejo", "2003"
"ePrize", "United States, Michigan, Pleasant Ridge", "2013"
"ePrize LLC", "MI, Detroit", "2010"
"ePrize, LLC", "United States, Michigan, Pleasant Ridge", "2007"
"ePsych Solutions", "Australia, QLD, BRISBANE", "2004"
"ePublishing", "United States, IL, Chicago", "2007"
"eQuest Solutions", "U.S., ca, Alhambra", "2010"
"eQuisto Customized Commerce GmbH", "Germany, Cologne", "2005"
"eScription", "United States, MA, Needham", "2007"
"eScription, Inc", "United States, MA, Needham", "2006"
"eSiteGuru.com", "United States, CA-95747, Roseville", "2004"
"eSoftDev", "Romania, -, Focsani, Bucharest", "2003"
"eSynergy Solutions", "London,  United Kingdom", "2011"
"eTechFocus", "United States, CA, Cupertino", "2005"
"eTouch Systems", "United States, ca, Fremont", "2006"
"eWingz Systems, Inc.", "United States, California, San Francisco", "2002"
"ed2go.com", "United States, CA, Temecula", "2006"
"edurus, Inc.", "United States, NV, Carson City", "2001"
"email to ask", "United States, CA, Cupertino", "2011"
"emfasis.com", "United States, DC, Washington", "2002"
"empiric solutions", "United Kingdom, london, london", "2007"
"epublica GmbH", "Germany, HH, Hamburg", "2008"
"epublica gmbH", "Germany, HH, Hamburg", "2007"
"ettain group", "Morrisville, NC", "2012"
"eviesays.com", "United States, Tennessee, Nashville", "2011"
"expanXion", "United States, CA, Santa Monica", "2004"
"expanXion Recruiting", "United States, CA, San Francisco", "2008"
"fastclick", "United States, CA, Santa Barbara", "2003"
"forrealty.com", "Undefined", "2006"
"freeradicalnetworks.com", "Tele, Tele, Telecommute", "2003"
"frumdate", "United States, md, baltimore", "2001"
"fruuts AG", "Germany, Berlin, Berlin", "2011"
"ftwilliam.com", "United States, Wisconsin, Madison/Milwaukee", "2008"
"futureLAB AG", "Switzerland, Zurich, Winterthur", "2007"
"g2 Recruitment Solutions", "United Kingdom, London", "2008"
"getPraised", "Germany, Hamburg", "2009"
"getanet GmbH & Co. KG", "DE, Hamburg, Hamburg", "2011"
"gp333", "Undefined", "2006"
"gteam", "HOME BASED", "2013"
"gtsee.com", "Undefined", "2007"
"gumtree.com ltd.", "United Kingdom, Surrey, Richmond Upon Thames", "2006"
"hdl focus", "95054, ca, santa clara", "2003"
"hedge-row.co.uk", "United Kingdom, London - City", "2005"
"hi5 Networks ", "United States, CA, San Francisco", "2008"
"hi5 Networks (US)", "United States, California, San Francisco", "2007"
"highorbit", "South Africa, WC / GAU, Cape Town / Johannesburg", "2008"
"hiller paper", "United States, WA, Spokane", "2008"
"horizon wimba", "United States, ny, new york", "2006"
"hotonline", "United Kingdom, London", "2006"
"hotonline Ltd", "United Kingdom, London", "2006"
"hte", "Germany, Baden Wuerttemberg, Heidelberg", "2006"
"http://koko.jariyabee.com/app", "United States, WA, Seattle", "2003"
"http://www-all-in-one-e-commerce.com", "United States, NV, Las Vegas", "2002"
"http://www.rapint.com", "Australia, Telecommute, Telecommute", "2009"
"humyo.com", "United Kingdom, West Yorkshire, Leeds/Bradford", "2009"
"humyo.com Ltd.", "United Kingdom, West Yorkshire, Saltaire - Bradford, Leeds", "2008"
"i4U", "Australia, Queensland, Gold Coast", "2006"
"i5invest", "Austria, Vienna or Salzburg", "2009"
"i5invest, www.123people.com", "Austria/Hungary, Vienna/Budapest", "2008"
"iATN", "United States, California, Brea", "2003"
"iAgora", "Spain, Barcelona", "2006"
"iAgora.com", "Spain, Catalunya, Barcelona", "2011"
"iAnnounce", "United Kingdom", "2012"
"iAnywhere Solutions", "United States, California, Dublin (East Bay)", "2005"
"iAnywhere Solutions / AvantGo", "United States, CA, Dublin", "2004"
"iGuard / Quintiles", "United States, NJ, Princeton", "2007"
"iHance", "San Francisco, CA, USA", "2013"
"iMatch Technical Services", "United States, WA, Seattle", "2011"
"iPIX", "United States, CA, San Ramon", "2003"
"iParadigms, LLC", "United States, CA, Oakland", "2005"
"iPost", "United States, CA, San Rafael", "2011"
"iPower", "United States, CA, Santa Monica", "2005"
"iPowerWeb", "United States, CA, Santa Monica", "2003"
"iPowerweb Inc.", "United States, CA, Santa Monica", "2004"
"iSpace, Inc", "United States, CA, Santa Monca", "2005"
"iTalent Inc.", "United States, California, San Francisco", "2006"
"iTeam", "United States, MA, Littleton", "2008"
"iTeam Inc", "United States, MA, Littleton", "2008"
"iTeam, Inc.", "United States, MA, Westford", "2008"
"iVenue.com", "United States, CA, Whitter", "2007"
"iWebmasters.com", "Philippines, Makati City", "2005"
"ibex Healthdata Systems", "United States, IL, Rosemont", "2002"
"ibex Healthdata Systems, Inc.", "Illinois, Rosemont", "2004"
"iboats.com", "United States, UT, Draper", "2007"
"iconma", "United States, VA, Reston", "2006"
"iiNet Ltd", "Melbourne, Australia", "2012"
"illicoweb", "France, Morvillars", "2009"
"ilogicnet consulting", "United States, OHIO, Miamisburg,Ohio", "2009"
"inSite Internet Solutions", "United States, IL, Woodstock", "2003"
"infoSpider", "United States, CA, Milpitas", "2001"
"interbase corporation", "United States, ca, Tustin", "2001"
"international computer network", "United States, pa, bristol", "2006"
"inviCRO", "Cologne, Germany or Boston, MA", "2012"
"ionUS.com", "United States, California, San Diego", "2001"
"ionix Limited", "United Kingdom, Suffolk", "2008"
"ireland.com", "Ireland, Dublin", "2006"
"isoTree, LLC", "United States", "2007"
"itembase GmbH", "Berlin, Germany", "2013"
"iwdevelopers", "Ireland", "2010"
"j2 Global", "Los Angeles, CA,", "2012"
"jzb90", "Netherlands, Arnhem", "2007"
"kanetix.ca", "Canada, Ontario, Toronto", "2011"
"karmadownload.com", "United Kingdom, London", "2005"
"kgbweb", "United States, NY, New York", "2009"
"large interactive agency", "United States, New York, New York", "2008"
"latz://new.media", "Deutschland, Saarland, Saarbrücken", "2003"
"lawnsales llc", "United States, california, santa monica", "2007"
"log", "Portugal, Lisbon", "2005"
"log - Open Source Consulting", "Portugal, Lisbon", "2007"
"logicLAB", "Denmark, Copenhagen", "2007"
"logical line GmbH", "Hannover, Germany", "2012"
"mBalance", "The Netherlands, Amsterdam", "2005"
"mBase", "Canada, AB, Edmonton", "2006"
"mBase Systems Inc", "Canada, Alberta, Edmonton", "2003"
"mBase Systems Inc.", "Canada, AB, Edmonton", "2005"
"major NYC Firm", "United States, NY, NYC", "2007"
"mindsource", "United States, CA, San Jose", "2001"
"mnusa", "Las Vegas, NV, USA", "2011"
"mobile messaging sollutions (mms)", "United States, MA, Boston", "2009"
"mobile messaging solutions (mms)", "Austria, Vienna/Salzburg", "2009"
"mobile messaging solutions (mms) GmbH", "Austria, Vienna", "2009"
"mobile.de", "Germany, Hamburg", "2001"
"mobile.de AG", "Germany, Hamburg", "2004"
"mptv", "United States, CA, Van Nuys", "2009"
"multimap.com", "United Kingdom, England, London", "2006"
"mySociety", "United Kingdom", "2013"
"mySociety Ltd", "United Kingdom, London, London", "2012"
"mySociety.org", "United Kingdom, Any, Any", "2007"
"mytriggers.com", "United States, Ohio, Columbus", "2007"
"n-Cube Technologies", "United States, CA, Sunnyvale", "2008"
"n-Cube Technologies ", "United States, CA, Marina District, N. San Francisco", "2008"
"n-cube Technologies", "United States, CA, Marina District, N. San Francisco", "2007"
"n/a", "United Kingdom, not given", "2008"
"n/a; I'm just a student", "United States, MA, Boston", "2003"
"n\a", "United States, Texas, Frisco", "2002"
"na", "yourhouse, usa", "2011"
"nabbr.biz", "United States, NY, New York", "2007"
"name withheld", "United States, Remotely, Work", "2007"
"needabee", "United States, California, San Francisco", "2011"
"netPolarity", "United States, VA, Reston", "2004"
"netPolarity, Inc.", "United States, VA, Reston", "2005"
"netfxx.net", "United States, FL, Hollywood", "2004"
"network appliance", "94089, CA, Sunnyvale", "2007"
"nfon AG", "Germany, Bavaria, Munich", "2011"
"nnit A/S", "Denmark, Copenhagen, Bagsvaerd", "2010"
"non disclosed", "ny -teleconmute", "2013"
"none", "02906, RI, Providence", "2008"
"noris network AG", "Deutschland, Nürnberg", "2012"
"noyona.com", "United States, CA, Palo Alto", "2006"
"oDesk", "United States, CA, Menlo Park", "2012"
"one of MNC client based out in Bangalore", "Bangalore", "2013"
"ontotel", "United States, new jersey, maplewood", "2005"
"open network design", "Undefined", "2007"
"pair Networks, Inc.", "United States, PA, Pittsburgh", "2005"
"pep productions", "austria, vienna, vienna", "2001"
"petfinder.com - animal planet", "United States, any state, home office", "2006"
"pingAUDIO", "United States, VA, Reston", "2003"
"please contact for Company Info", "United States, NY, Manhattan", "2008"
"plusW GmbH", "Schorndorf, Germany", "2012"
"plusw GmbH", "Germany, Neckartailfingen", "2009"
"pobox.com", "United States, Pennsylvania, Philadelphia", "2003"
"praecipuus", "Canada, Ontario, Toronto", "2006"
